mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.00467066764831543,0.0040403316959955774,0.0034480571746826174,0.003974852321214516,0.1,6,rbf,"{'C': 0.1, 'degree': 6, 'kernel': 'rbf'}",0.9210526315789473,0.9298245614035088,0.9736842105263158,0.956140350877193,0.9646017699115044,0.9490607048594939,0.02026052568892752,34
0.010022926330566406,0.000525699167654363,0.0010163307189941407,0.0020326614379882813,0.1,6,sigmoid,"{'C': 0.1, 'degree': 6, 'kernel': 'sigmoid'}",0.5789473684210527,0.5263157894736842,0.43859649122807015,0.5350877192982456,0.5929203539823009,0.5343735444806708,0.05413545247739692,46
0.001926422119140625,0.0023631636269198252,0.0010013103485107422,0.002002620697021485,1,2,linear,"{'C': 1, 'degree': 2, 'kernel': 'linear'}",0.9649122807017544,0.9824561403508771,0.9824561403508771,0.9649122807017544,0.9823008849557522,0.9754075454122031,0.00856953527288896,9
0.00030422210693359375,0.0006084442138671875,0.003705549240112305,0.004559523136235992,1,2,poly,"{'C': 1, 'degree': 2, 'kernel': 'poly'}",0.9824561403508771,0.9824561403508771,0.9736842105263158,0.9649122807017544,0.9823008849557522,0.9771619313771154,0.006994492478851644,7
0.006059980392456055,0.0037229634246054785,0.0,0.0,1,2,rbf,"{'C': 1, 'degree': 2, 'kernel': 'rbf'}",0.9649122807017544,0.9649122807017544,0.9912280701754386,0.9649122807017544,0.9823008849557522,0.9736531594472908,0.011071310015572391,15
0.00822305679321289,0.0028686366697464024,0.00203094482421875,0.0024873905784236244,1,2,sigmoid,"{'C': 1, 'degree': 2, 'kernel': 'sigmoid'}",0.37719298245614036,0.22807017543859648,0.19298245614035087,0.30701754385964913,0.3805309734513274,0.29715882626921286,0.0762620917122762,51
0.0032378673553466798,0.003966115161190956,0.00180816650390625,0.0031160584231941734,1,3,linear,"{'C': 1, 'degree': 3, 'kernel': 'linear'}",0.9649122807017544,0.9824561403508771,0.9824561403508771,0.9649122807017544,0.9823008849557522,0.9754075454122031,0.00856953527288896,9
0.002178335189819336,0.00172247147897125,0.0009150028228759766,0.0018300056457519532,1,3,poly,"{'C': 1, 'degree': 3, 'kernel': 'poly'}",0.956140350877193,0.9824561403508771,0.9736842105263158,0.9649122807017544,0.9911504424778761,0.9736686849868033,0.012383445162441664,14
0.004356288909912109,0.00261981027015663,0.0005317211151123046,0.000673126045745351,1,3,rbf,"{'C': 1, 'degree': 3, 'kernel': 'rbf'}",0.9649122807017544,0.9649122807017544,0.9912280701754386,0.9649122807017544,0.9823008849557522,0.9736531594472908,0.011071310015572391,15
0.008829784393310548,0.002664633978228118,0.002626848220825195,0.0032214030063351835,1,3,sigmoid,"{'C': 1, 'degree': 3, 'kernel': 'sigmoid'}",0.37719298245614036,0.22807017543859648,0.19298245614035087,0.30701754385964913,0.3805309734513274,0.29715882626921286,0.0762620917122762,51
0.002461957931518555,0.0025516709790137054,0.0015721797943115234,0.0019200308243674997,1,4,linear,"{'C': 1, 'degree': 4, 'kernel': 'linear'}",0.9649122807017544,0.9824561403508771,0.9824561403508771,0.9649122807017544,0.9823008849557522,0.9754075454122031,0.00856953527288896,9
0.0039919853210449215,0.002420330997373513,0.0006317615509033204,0.0009911098633858036,1,4,poly,"{'C': 1, 'degree': 4, 'kernel': 'poly'}",0.956140350877193,0.9649122807017544,0.9736842105263158,0.9736842105263158,0.9911504424778761,0.9719142990218911,0.011611546745833479,20
0.003166532516479492,0.0038889915093798205,0.0017610549926757812,0.0016983716956594677,1,4,rbf,"{'C': 1, 'degree': 4, 'kernel': 'rbf'}",0.9649122807017544,0.9649122807017544,0.9912280701754386,0.9649122807017544,0.9823008849557522,0.9736531594472908,0.011071310015572391,15
0.007907438278198241,0.0038806963116882476,0.001634979248046875,0.00326995849609375,1,4,sigmoid,"{'C': 1, 'degree': 4, 'kernel': 'sigmoid'}",0.37719298245614036,0.22807017543859648,0.19298245614035087,0.30701754385964913,0.3805309734513274,0.29715882626921286,0.0762620917122762,51
0.0016315937042236327,0.0027361848671685497,0.0015209674835205077,0.0016805408245733635,1,5,linear,"{'C': 1, 'degree': 5, 'kernel': 'linear'}",0.9649122807017544,0.9824561403508771,0.9824561403508771,0.9649122807017544,0.9823008849557522,0.9754075454122031,0.00856953527288896,9
0.0030525684356689452,0.003700246594602965,0.0,0.0,1,5,poly,"{'C': 1, 'degree': 5, 'kernel': 'poly'}",0.9736842105263158,0.9649122807017544,0.9649122807017544,0.9736842105263158,0.9734513274336283,0.9701288619779538,0.00426016956768668,29
0.0015994548797607423,0.0031989097595214845,0.0032166481018066407,0.003939699316856059,1,5,rbf,"{'C': 1, 'degree': 5, 'kernel': 'rbf'}",0.9649122807017544,0.9649122807017544,0.9912280701754386,0.9649122807017544,0.9823008849557522,0.9736531594472908,0.011071310015572391,15
0.009764385223388673,0.000695660758333847,0.002747964859008789,0.0024027883374777145,1,5,sigmoid,"{'C': 1, 'degree': 5, 'kernel': 'sigmoid'}",0.37719298245614036,0.22807017543859648,0.19298245614035087,0.30701754385964913,0.3805309734513274,0.29715882626921286,0.0762620917122762,51
0.0025028228759765626,0.0021202327245873885,0.0015714645385742187,0.0014029360409951337,1,6,linear,"{'C': 1, 'degree': 6, 'kernel': 'linear'}",0.9649122807017544,0.9824561403508771,0.9824561403508771,0.9649122807017544,0.9823008849557522,0.9754075454122031,0.00856953527288896,9
0.005096578598022461,0.0006395720407414664,0.0005491256713867187,0.0008316165043827527,1,6,poly,"{'C': 1, 'degree': 6, 'kernel': 'poly'}",0.956140350877193,0.9649122807017544,0.9473684210526315,0.9649122807017544,0.9557522123893806,0.9578171091445427,0.00658685537401851,32
0.0034550189971923827,0.0024273233958329353,0.0004192352294921875,0.0008384704589843752,1,6,rbf,"{'C': 1, 'degree': 6, 'kernel': 'rbf'}",0.9649122807017544,0.9649122807017544,0.9912280701754386,0.9649122807017544,0.9823008849557522,0.9736531594472908,0.011071310015572391,15
0.0072896480560302734,0.002328078387765155,0.002851581573486328,0.002335020649576721,1,6,sigmoid,"{'C': 1, 'degree': 6, 'kernel': 'sigmoid'}",0.37719298245614036,0.22807017543859648,0.19298245614035087,0.30701754385964913,0.3805309734513274,0.29715882626921286,0.0762620917122762,51
0.003087568283081055,0.003536510193640133,0.0009353160858154297,0.001588730491770723,10,2,linear,"{'C': 10, 'degree': 2, 'kernel': 'linear'}",0.9649122807017544,0.9824561403508771,0.9736842105263158,0.9649122807017544,0.9734513274336283,0.971883247942866,0.006552513440520631,22
0.0030404090881347655,0.002482790203144044,0.0019008159637451173,0.003102692665434654,10,2,poly,"{'C': 10, 'degree': 2, 'kernel': 'poly'}",0.9473684210526315,0.9736842105263158,0.9736842105263158,0.9649122807017544,0.9911504424778761,0.9701599130569788,0.014229781613181064,27
0.0020494937896728517,0.0030985141628577357,0.0,0.0,10,2,rbf,"{'C': 10, 'degree': 2, 'kernel': 'rbf'}",0.9649122807017544,0.9736842105263158,0.9824561403508771,0.9736842105263158,0.9911504424778761,0.9771774569166279,0.008921310582673642,2
0.007797145843505859,0.0029768079333911943,0.004214572906494141,0.0022363793590301005,10,2,sigmoid,"{'C': 10, 'degree': 2, 'kernel': 'sigmoid'}",0.3684210526315789,0.19298245614035087,0.15789473684210525,0.2631578947368421,0.36283185840707965,0.2690575997515913,0.0858441884341451,56
0.0030345916748046875,0.0024783439438385946,0.0010004997253417968,0.0020009994506835936,10,3,linear,"{'C': 10, 'degree': 3, 'kernel': 'linear'}",0.9649122807017544,0.9824561403508771,0.9736842105263158,0.9649122807017544,0.9734513274336283,0.971883247942866,0.006552513440520631,22
0.0029449462890625,0.003967217782370065,0.00200347900390625,0.0024537516774416003,10,3,poly,"{'C': 10, 'degree': 3, 'kernel': 'poly'}",0.9473684210526315,0.956140350877193,0.9736842105263158,0.9649122807017544,1.0,0.968421052631579,0.018062509019275454,31
0.005085372924804687,6.337354196543311e-05,0.0,0.0,10,3,rbf,"{'C': 10, 'degree': 3, 'kernel': 'rbf'}",0.9649122807017544,0.9736842105263158,0.9824561403508771,0.9736842105263158,0.9911504424778761,0.9771774569166279,0.008921310582673642,2
0.0077479839324951175,0.0021704291460123153,0.001014852523803711,0.002029705047607422,10,3,sigmoid,"{'C': 10, 'degree': 3, 'kernel': 'sigmoid'}",0.3684210526315789,0.19298245614035087,0.15789473684210525,0.2631578947368421,0.36283185840707965,0.2690575997515913,0.0858441884341451,56
0.0024778366088867186,0.0037901264617441347,0.0,0.0,10,4,linear,"{'C': 10, 'degree': 4, 'kernel': 'linear'}",0.9649122807017544,0.9824561403508771,0.9736842105263158,0.9649122807017544,0.9734513274336283,0.971883247942866,0.006552513440520631,22
0.005582189559936524,0.004631682446278708,0.0,0.0,10,4,poly,"{'C': 10, 'degree': 4, 'kernel': 'poly'}",0.956140350877193,0.9385964912280702,0.9473684210526315,0.9649122807017544,0.9557522123893806,0.9525539512498058,0.008916499953808,33
0.003635072708129883,0.002887301348456443,0.0006429672241210938,0.0012859344482421876,10,4,rbf,"{'C': 10, 'degree': 4, 'kernel': 'rbf'}",0.9649122807017544,0.9736842105263158,0.9824561403508771,0.9736842105263158,0.9911504424778761,0.9771774569166279,0.008921310582673642,2
0.00848245620727539,0.0017815846150907172,0.0027616024017333984,0.0022759480918908516,10,4,sigmoid,"{'C': 10, 'degree': 4, 'kernel': 'sigmoid'}",0.3684210526315789,0.19298245614035087,0.15789473684210525,0.2631578947368421,0.36283185840707965,0.2690575997515913,0.0858441884341451,56
0.0020938873291015624,0.0018922168154086535,0.001611328125,0.00322265625,10,5,linear,"{'C': 10, 'degree': 5, 'kernel': 'linear'}",0.9649122807017544,0.9824561403508771,0.9736842105263158,0.9649122807017544,0.9734513274336283,0.971883247942866,0.006552513440520631,22
0.004281806945800781,0.002593438905133125,0.0010522365570068359,0.0008803075391522693,10,5,poly,"{'C': 10, 'degree': 5, 'kernel': 'poly'}",0.9385964912280702,0.9298245614035088,0.9473684210526315,0.956140350877193,0.9469026548672567,0.943766495885732,0.008910983455061453,45
0.004190826416015625,0.0024282558117110775,0.0,0.0,10,5,rbf,"{'C': 10, 'degree': 5, 'kernel': 'rbf'}",0.9649122807017544,0.9736842105263158,0.9824561403508771,0.9736842105263158,0.9911504424778761,0.9771774569166279,0.008921310582673642,2
0.00846710205078125,0.002292860453447172,0.0018238544464111329,0.002233778886296518,10,5,sigmoid,"{'C': 10, 'degree': 5, 'kernel': 'sigmoid'}",0.3684210526315789,0.19298245614035087,0.15789473684210525,0.2631578947368421,0.36283185840707965,0.2690575997515913,0.0858441884341451,56
0.003069353103637695,0.0038417971284201084,0.000925445556640625,0.0013977133030212143,10,6,linear,"{'C': 10, 'degree': 6, 'kernel': 'linear'}",0.9649122807017544,0.9824561403508771,0.9736842105263158,0.9649122807017544,0.9734513274336283,0.971883247942866,0.006552513440520631,22
0.005180931091308594,0.0026595393218144946,0.000895547866821289,0.0008079492336547488,10,6,poly,"{'C': 10, 'degree': 6, 'kernel': 'poly'}",0.9385964912280702,0.9473684210526315,0.956140350877193,0.956140350877193,0.9469026548672567,0.9490296537804689,0.0065917937740851435,39
0.0012807846069335938,0.0011989580173982642,0.0028789997100830077,0.0035924719080094487,10,6,rbf,"{'C': 10, 'degree': 6, 'kernel': 'rbf'}",0.9649122807017544,0.9736842105263158,0.9824561403508771,0.9736842105263158,0.9911504424778761,0.9771774569166279,0.008921310582673642,2
0.010289335250854492,8.768419500302293e-05,0.0,0.0,10,6,sigmoid,"{'C': 10, 'degree': 6, 'kernel': 'sigmoid'}",0.3684210526315789,0.19298245614035087,0.15789473684210525,0.2631578947368421,0.36283185840707965,0.2690575997515913,0.0858441884341451,56
