mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.004942178726196289,0.0007266152199978752,0.004315423965454102,0.0006188361592125989,0.1,6,rbf,"{'C': 0.1, 'degree': 6, 'kernel': 'rbf'}",0.9230769230769231,0.9120879120879121,0.978021978021978,0.9230769230769231,0.967032967032967,0.9406593406593406,0.02655614499691113,1
0.01504983901977539,0.013334632417739372,0.003452634811401367,0.00033963452887409616,0.1,6,sigmoid,"{'C': 0.1, 'degree': 6, 'kernel': 'sigmoid'}",0.5824175824175825,0.5714285714285714,0.42857142857142855,0.3956043956043956,0.46153846153846156,0.48791208791208784,0.07568868289108821,46
0.00591435432434082,0.003577918638601475,0.00437779426574707,0.002858491995625445,1,2,linear,"{'C': 1, 'degree': 2, 'kernel': 'linear'}",0.9230769230769231,0.9120879120879121,0.978021978021978,0.9230769230769231,0.967032967032967,0.9406593406593406,0.02655614499691113,1
0.0032339572906494142,0.000702301468898978,0.0020641803741455076,0.0006219800247187286,1,2,poly,"{'C': 1, 'degree': 2, 'kernel': 'poly'}",0.8571428571428571,0.9340659340659341,0.978021978021978,0.9230769230769231,0.945054945054945,0.9274725274725275,0.03968235183575339,38
0.002591514587402344,0.00048805205826080866,0.0013951301574707032,0.0007974386411236835,1,2,rbf,"{'C': 1, 'degree': 2, 'kernel': 'rbf'}",0.8901098901098901,0.9120879120879121,0.978021978021978,0.9120879120879121,0.9560439560439561,0.9296703296703296,0.03230096364109687,33
0.004285335540771484,0.00039887469611457166,0.0018850803375244141,0.0004775598913931918,1,2,sigmoid,"{'C': 1, 'degree': 2, 'kernel': 'sigmoid'}",0.31868131868131866,0.3956043956043956,0.2087912087912088,0.18681318681318682,0.23076923076923078,0.2681318681318682,0.07789030833700812,51
0.0015946388244628905,0.00048820791681026475,0.001195812225341797,0.00039856452052509364,1,3,linear,"{'C': 1, 'degree': 3, 'kernel': 'linear'}",0.9230769230769231,0.9120879120879121,0.978021978021978,0.9230769230769231,0.967032967032967,0.9406593406593406,0.02655614499691113,1
0.0015948295593261718,0.0004884610645930972,0.0009963512420654297,3.9895058943465975e-07,1,3,poly,"{'C': 1, 'degree': 3, 'kernel': 'poly'}",0.8681318681318682,0.9230769230769231,0.978021978021978,0.9340659340659341,0.9560439560439561,0.9318681318681319,0.03703802098099497,28
0.001993131637573242,7.136645101116068e-07,0.0013956546783447266,0.0004884609947696123,1,3,rbf,"{'C': 1, 'degree': 3, 'kernel': 'rbf'}",0.8901098901098901,0.9120879120879121,0.978021978021978,0.9120879120879121,0.9560439560439561,0.9296703296703296,0.03230096364109687,33
0.008395862579345704,0.004442021003106746,0.0027890682220458986,0.00039736801654347795,1,3,sigmoid,"{'C': 1, 'degree': 3, 'kernel': 'sigmoid'}",0.31868131868131866,0.3956043956043956,0.2087912087912088,0.18681318681318682,0.23076923076923078,0.2681318681318682,0.07789030833700812,51
0.0027305126190185548,0.0010504613569285205,0.003802061080932617,0.0022138110686541527,1,4,linear,"{'C': 1, 'degree': 4, 'kernel': 'linear'}",0.9230769230769231,0.9120879120879121,0.978021978021978,0.9230769230769231,0.967032967032967,0.9406593406593406,0.02655614499691113,1
0.003399229049682617,0.00047581719986108733,0.0013947486877441406,0.0004839808599479318,1,4,poly,"{'C': 1, 'degree': 4, 'kernel': 'poly'}",0.8571428571428571,0.9230769230769231,0.967032967032967,0.9340659340659341,0.9560439560439561,0.9274725274725275,0.0384458366693097,38
0.002393484115600586,0.000490668517382021,0.0017918586730957032,0.00040490732227673056,1,4,rbf,"{'C': 1, 'degree': 4, 'kernel': 'rbf'}",0.8901098901098901,0.9120879120879121,0.978021978021978,0.9120879120879121,0.9560439560439561,0.9296703296703296,0.03230096364109687,33
0.004983234405517578,0.0006301479703571868,0.0019931793212890625,2.132480599880018e-07,1,4,sigmoid,"{'C': 1, 'degree': 4, 'kernel': 'sigmoid'}",0.31868131868131866,0.3956043956043956,0.2087912087912088,0.18681318681318682,0.23076923076923078,0.2681318681318682,0.07789030833700812,51
0.0017935752868652344,0.0003988512212650005,0.0009967327117919923,3.568322550558034e-07,1,5,linear,"{'C': 1, 'degree': 5, 'kernel': 'linear'}",0.9230769230769231,0.9120879120879121,0.978021978021978,0.9230769230769231,0.967032967032967,0.9406593406593406,0.02655614499691113,1
0.002790403366088867,0.0007457030274178779,0.001196432113647461,0.00039944650165730426,1,5,poly,"{'C': 1, 'degree': 5, 'kernel': 'poly'}",0.8571428571428571,0.9340659340659341,0.978021978021978,0.9340659340659341,0.9560439560439561,0.9318681318681319,0.04076315822195915,28
0.0021930217742919924,0.00039873188746831107,0.0017961502075195313,0.000400044113239954,1,5,rbf,"{'C': 1, 'degree': 5, 'kernel': 'rbf'}",0.8901098901098901,0.9120879120879121,0.978021978021978,0.9120879120879121,0.9560439560439561,0.9296703296703296,0.03230096364109687,33
0.00518331527709961,0.0019345821784967166,0.0029973506927490233,0.0025374063235361986,1,5,sigmoid,"{'C': 1, 'degree': 5, 'kernel': 'sigmoid'}",0.31868131868131866,0.3956043956043956,0.2087912087912088,0.18681318681318682,0.23076923076923078,0.2681318681318682,0.07789030833700812,51
0.001605653762817383,0.000495025886302233,0.000983858108520508,3.086562173616667e-05,1,6,linear,"{'C': 1, 'degree': 6, 'kernel': 'linear'}",0.9230769230769231,0.9120879120879121,0.978021978021978,0.9230769230769231,0.967032967032967,0.9406593406593406,0.02655614499691113,1
0.0031760692596435546,0.0004106303502468741,0.0010074615478515626,2.6866124352937893e-05,1,6,poly,"{'C': 1, 'degree': 6, 'kernel': 'poly'}",0.8681318681318682,0.9560439560439561,0.978021978021978,0.9340659340659341,0.9560439560439561,0.9384615384615385,0.037812418756231314,12
0.0017950057983398438,0.00036935836438384127,0.0013954639434814453,0.0004640803280731486,1,6,rbf,"{'C': 1, 'degree': 6, 'kernel': 'rbf'}",0.8901098901098901,0.9120879120879121,0.978021978021978,0.9120879120879121,0.9560439560439561,0.9296703296703296,0.03230096364109687,33
0.0039843559265136715,3.5892885716550472e-06,0.0019945621490478514,3.1391678982987957e-06,1,6,sigmoid,"{'C': 1, 'degree': 6, 'kernel': 'sigmoid'}",0.31868131868131866,0.3956043956043956,0.2087912087912088,0.18681318681318682,0.23076923076923078,0.2681318681318682,0.07789030833700812,51
0.0013972282409667968,0.0004904008704463337,0.0009960651397705079,3.9013323152699975e-06,10,2,linear,"{'C': 10, 'degree': 2, 'kernel': 'linear'}",0.8901098901098901,0.9120879120879121,0.978021978021978,0.9230769230769231,0.967032967032967,0.9340659340659341,0.033331320633193634,20
0.0017848968505859374,0.0003595413389620741,0.0010158538818359375,0.0006349402060649729,10,2,poly,"{'C': 10, 'degree': 2, 'kernel': 'poly'}",0.8571428571428571,0.9230769230769231,0.989010989010989,0.9340659340659341,0.9560439560439561,0.9318681318681319,0.04362512800281148,28
0.0019793987274169924,0.0006309219716091877,0.0013950347900390625,0.00048818835104906755,10,2,rbf,"{'C': 10, 'degree': 2, 'kernel': 'rbf'}",0.8681318681318682,0.9120879120879121,0.967032967032967,0.9340659340659341,0.9560439560439561,0.9274725274725275,0.035164835164835165,38
0.003986167907714844,9.536743164062499e-08,0.0015951633453369141,0.00048824673396543553,10,2,sigmoid,"{'C': 10, 'degree': 2, 'kernel': 'sigmoid'}",0.31868131868131866,0.37362637362637363,0.1978021978021978,0.17582417582417584,0.21978021978021978,0.2571428571428571,0.07600710534413442,56
0.001594686508178711,0.0004882467106807246,0.0009966373443603515,1.784161275279017e-07,10,3,linear,"{'C': 10, 'degree': 3, 'kernel': 'linear'}",0.8901098901098901,0.9120879120879121,0.978021978021978,0.9230769230769231,0.967032967032967,0.9340659340659341,0.033331320633193634,20
0.0021927356719970703,0.00039851672272106785,0.0009966373443603515,1.784161275279017e-07,10,3,poly,"{'C': 10, 'degree': 3, 'kernel': 'poly'}",0.8571428571428571,0.9230769230769231,0.9560439560439561,0.9340659340659341,0.9560439560439561,0.9252747252747253,0.03638009968625684,45
0.0017943859100341796,0.000398779499833982,0.001195669174194336,0.0003987555118951826,10,3,rbf,"{'C': 10, 'degree': 3, 'kernel': 'rbf'}",0.8681318681318682,0.9120879120879121,0.967032967032967,0.9340659340659341,0.9560439560439561,0.9274725274725275,0.035164835164835165,38
0.0042877674102783205,0.000596403194478688,0.0027074813842773438,0.002470794167760978,10,3,sigmoid,"{'C': 10, 'degree': 3, 'kernel': 'sigmoid'}",0.31868131868131866,0.37362637362637363,0.1978021978021978,0.17582417582417584,0.21978021978021978,0.2571428571428571,0.07600710534413442,56
0.001395416259765625,0.0004883635114502757,0.0009966373443603515,1.784161275279017e-07,10,4,linear,"{'C': 10, 'degree': 4, 'kernel': 'linear'}",0.8901098901098901,0.9120879120879121,0.978021978021978,0.9230769230769231,0.967032967032967,0.9340659340659341,0.033331320633193634,20
0.0029901504516601563,1.6000711188852805e-06,0.0009964942932128907,1.628243549248111e-06,10,4,poly,"{'C': 10, 'degree': 4, 'kernel': 'poly'}",0.8681318681318682,0.9560439560439561,0.978021978021978,0.9230769230769231,0.9560439560439561,0.9362637362637363,0.038319990712445476,14
0.001794147491455078,0.00039865980236147435,0.0011959075927734375,0.0003987551127492204,10,4,rbf,"{'C': 10, 'degree': 4, 'kernel': 'rbf'}",0.8681318681318682,0.9120879120879121,0.967032967032967,0.9340659340659341,0.9560439560439561,0.9274725274725275,0.035164835164835165,38
0.0037868976593017577,0.0003988028534744119,0.0017943382263183594,0.00039863594981470973,10,4,sigmoid,"{'C': 10, 'degree': 4, 'kernel': 'sigmoid'}",0.31868131868131866,0.37362637362637363,0.1978021978021978,0.17582417582417584,0.21978021978021978,0.2571428571428571,0.07600710534413442,56
0.001416778564453125,0.0004723503881602414,0.001019287109375,4.551420041929411e-05,10,5,linear,"{'C': 10, 'degree': 5, 'kernel': 'linear'}",0.8901098901098901,0.9120879120879121,0.978021978021978,0.9230769230769231,0.967032967032967,0.9340659340659341,0.033331320633193634,20
0.00857090950012207,0.0011959075927734375,0.000997161865234375,1.9073486328124998e-07,10,5,poly,"{'C': 10, 'degree': 5, 'kernel': 'poly'}",0.8901098901098901,0.945054945054945,0.978021978021978,0.9230769230769231,0.9560439560439561,0.9384615384615385,0.029974025707661226,12
0.001993417739868164,0.0006306002583974885,0.001196432113647461,0.00039837392843750227,10,5,rbf,"{'C': 10, 'degree': 5, 'kernel': 'rbf'}",0.8681318681318682,0.9120879120879121,0.967032967032967,0.9340659340659341,0.9560439560439561,0.9274725274725275,0.035164835164835165,38
0.003985786437988281,3.5683225505580346e-07,0.001794576644897461,0.0003987551127492204,10,5,sigmoid,"{'C': 10, 'degree': 5, 'kernel': 'sigmoid'}",0.31868131868131866,0.37362637362637363,0.1978021978021978,0.17582417582417584,0.21978021978021978,0.2571428571428571,0.07600710534413442,56
0.0011960983276367188,0.00039865971680969623,0.0009966373443603515,9.536743164062499e-08,10,6,linear,"{'C': 10, 'degree': 6, 'kernel': 'linear'}",0.8901098901098901,0.9120879120879121,0.978021978021978,0.9230769230769231,0.967032967032967,0.9340659340659341,0.033331320633193634,20
0.01678915023803711,0.01080107306290944,0.0034456729888916017,0.0049016242509386885,10,6,poly,"{'C': 10, 'degree': 6, 'kernel': 'poly'}",0.9120879120879121,0.9230769230769231,0.989010989010989,0.9230769230769231,0.9560439560439561,0.9406593406593406,0.02831670049829699,1
0.0017955303192138672,0.0003996851506251809,0.0011938095092773437,0.0003952557652802887,10,6,rbf,"{'C': 10, 'degree': 6, 'kernel': 'rbf'}",0.8681318681318682,0.9120879120879121,0.967032967032967,0.9340659340659341,0.9560439560439561,0.9274725274725275,0.035164835164835165,38
0.003985118865966797,1.1988827932483005e-05,0.0014031887054443359,0.00047412004243431395,10,6,sigmoid,"{'C': 10, 'degree': 6, 'kernel': 'sigmoid'}",0.31868131868131866,0.37362637362637363,0.1978021978021978,0.17582417582417584,0.21978021978021978,0.2571428571428571,0.07600710534413442,56
